id,repo_name,url,stars,loc,size,forks_count,issues,created_at,description,archived,educational,outofdate,tag,commit,go_version
646,mongo-go-driver,https://github.com/mongodb/mongo-go-driver,6112,127740,35971,706,9,2017-02-08 17:18:02,The Go driver for MongoDB,f,f,f,,7791095fd16ebecc65deaba6f42a1b1ccf5b2af0,1.18
941,Xray-core,https://github.com/XTLS/Xray-core,6085,86337,1576,971,70,2020-11-09 11:23:10,"Xray, Penetrates Everything. Also the best v2ray-core, with XTLS support. Fully compatible configuration.",f,f,f,,7a2f42f8d5f6fc8b347c6a2b06808421bd934868,1.24
773,rpcx,https://github.com/smallnest/rpcx,6065,15276,27979,929,16,2016-05-18 09:34:05,"Best microservices framework in Go, like alibaba Dubbo, but with more features, Scale easily. Try it. Test it. If you feel it's better, use it! 𝐉𝐚𝐯𝐚有𝐝𝐮𝐛𝐛𝐨, 𝐆𝐨𝐥𝐚𝐧𝐠有𝐫𝐩𝐜𝐱!",f,f,f,,30679685d51ff0336cd21e70636e466e7e7971a5,1.23.0
265,fsnotify,https://github.com/fsnotify/fsnotify,6062,3892,409,654,174,2014-06-28 16:47:01,Cross-platform file system notifications for Go.,f,f,f,,169a9213db2aaec1060cf88c324684119a3c118b,1.17
875,tview,https://github.com/rivo/tview,6034,12533,3886,362,74,2017-12-15 14:28:14,"Terminal UI library with rich, interactive widgets — written in Golang",f,f,f,,949945f8d92289d290ce0fc2c826aa5b796b23ea,1.18
528,jid,https://github.com/simeji/jid,6015,2782,99,134,15,2016-06-06 14:28:53,json incremental digger,f,f,f,,2968365762bde4427ad9bd120cc5efa3effb81da,1.20
765,riot,https://github.com/go-ego/riot,5980,14380,12969,455,50,2017-06-21 14:17:59,"Go Open Source, Distributed, Simple and efficient Search Engine ",f,f,f,,f4c30acb3704545c3c28f957fc03cf7bf35598a7,1.13
798,slack-term,https://github.com/erroneousboat/slack-term,5935,5063,51310,204,51,2016-09-11 15:42:42,Slack client for your terminal,f,f,f,,c19c20a3e5c597d6d60582fcba1a3523415e8fe4,1.12
958,concourse,https://github.com/concourse/concourse,5926,343821,156233,748,781,2014-04-19 20:45:45,Concourse is a container-based continuous thing-doer written in Go.,f,f,f,,301f8064d6ab3e95ee19323e0f21daa983240e0c,1.24
951,blackbox,https://github.com/StackExchange/blackbox,5902,4536,647,336,52,2014-04-06 17:53:02,Safely store secrets in Git/Mercurial/Subversion,f,f,f,,867fe52b1d5bd64934a789b431c31329805bf144,1.14
769,roadrunner,https://github.com/spiral/roadrunner,5892,24298,58041,320,12,2017-12-26 16:13:10,"🤯 High-performance PHP application server, load-balancer and process manager written in Golang",f,f,f,,3b575ad36309cd4e0cdddbc76a46d0dddc843e33,1.24
4,Amass,https://github.com/OWASP/Amass,5890,22289,242994,1095,62,2018-07-10 16:05:08,In-depth Attack Surface Mapping and Asset Discovery,f,f,f,,5f1f7176bae60975c1e5be64273cb201f1bb37c3,1.19
886,upspin,https://github.com/upspin/upspin,5879,59873,67279,289,126,2016-06-15 15:39:17,Upspin: A framework for naming everyone's everything.,f,f,f,,891166a946f54c3b9dc107c3d8d68ad1c4adcd41,1.20
743,quic-go,https://github.com/lucas-clemente/quic-go,5830,72038,12010,764,103,2016-04-06 20:16:27,A QUIC implementation in pure go,f,f,f,,7cffd500f140fa240e720fb09d051b27f76060ac,1.23
553,kingshard,https://github.com/flike/kingshard,5820,23323,5299,1161,156,2015-07-04 02:22:32,A high-performance MySQL proxy,f,f,f,,a15add435e1541762a052c60139a3ad455b8545f,1.13
412,goim,https://github.com/Terry-Mao/goim,5805,10573,12715,1502,50,2015-04-30 13:01:32,goim,f,f,f,,1800484a45334ace0bfa63a56ab9cbbbb4b22dca,1.13
845,terraformer,https://github.com/GoogleCloudPlatform/terraformer,5801,48442,67553,703,60,2019-05-01 22:37:33,CLI tool to generate terraform files from existing infrastructure (reverse Terraform). Infrastructure to Code,f,f,f,,698f2d52547f67015e44932b6568fc42d5484d3a,1.24.0
866,toxiproxy,https://github.com/Shopify/toxiproxy,5794,5989,3310,315,63,2014-09-04 13:56:38,:alarm_clock: :fire: A TCP proxy to simulate network and system conditions for chaos and resiliency testing,f,f,f,,bb4d4cf0e990b9f13b9d877fc38400ea0dae071b,1.23.0
292,gitql,https://github.com/filhodanuvem/gitql,5779,4775,9118,160,3,2014-02-17 02:19:11,💊 A git query language,f,f,f,,9aab2f5d0eaf9984720c0036653147b4b4253b88,1.20
198,dns,https://github.com/miekg/dns,5779,31213,16903,908,17,2010-08-03 21:56:23,DNS library in Go,f,f,f,,8ec9f6746945869157671f11b1c1c26a8066d9b2,1.23.0
489,grpcurl,https://github.com/fullstorydev/grpcurl,5776,10813,497,279,37,2017-11-20 15:53:31,"Like cURL, but for gRPC: Command-line tool for interacting with gRPC servers",f,f,f,,58ccc6321edbbf709a6ba07fa7323b62bd7c40dc,1.21
507,httpstat,https://github.com/davecheney/httpstat,5771,559,10767,328,15,2016-09-23 09:40:41,"It's like curl -v, with colours. ",f,f,f,,c64e6dee9402449a92375ec361f6c9ebaddc9a9e,1.23
462,gorush,https://github.com/appleboy/gorush,5759,8100,5846,645,42,2016-03-22 07:15:20,A push notification server written in Go (Golang).,f,f,f,,973e8f39b1ea09f4302050d99f3ed2ec9c98975a,1.23.0
37,Yearning,https://github.com/cookieY/Yearning,5739,7286,235032,1569,40,2017-10-18 14:08:50,🐳 A most popular sql audit platform for mysql ,f,f,f,,6e56e685beb2fff830ddd55ac406f842d575b82c,1.21
97,bubbletea,https://github.com/charmbracelet/bubbletea,5690,6528,735,137,11,2020-01-10 21:04:03,A powerful little TUI framework 🏗,f,f,f,,5aca88cf802f984886bdfe9e2cbbe6a2d091c6c8,1.23.0
11,Dragonfly,https://github.com/dragonflyoss/Dragonfly,5679,45380,37817,760,188,2017-11-15 03:05:27,Dragonfly is an intelligent P2P based image and file distribution system.,f,f,f,,916eff7b09bfd36ae0f3e53373488ea26aa13252,1.23.8
82,bit,https://github.com/chriswalz/bit,5672,12314,600,91,24,2020-09-11 00:50:18,Bit is a modern Git CLI,f,f,f,,b70261c36b30b8118fbe5269a1cea698ff388700,1.16
702,perkeep,https://github.com/perkeep/perkeep,5652,132744,48792,417,391,2011-01-03 22:42:09,"Perkeep (née Camlistore) is your personal storage system for life: a way of storing, syncing, sharing, modelling and backing up content.",f,f,f,,7ea45b9ee3bf56c5fb7e3e06e6d9f9e2cd4986a4,1.21
684,opa,https://github.com/open-policy-agent/opa,5632,214642,481277,717,296,2015-12-28 22:08:25,"An open source, general-purpose policy engine.",f,f,f,,56c9aa5bbefcb8892b60bba0516885909c3c46d8,1.23.8
848,terratest,https://github.com/gruntwork-io/terratest,5630,33228,19998,918,144,2016-03-05 00:26:17," Terratest is a Go library that makes it easier to write automated tests for your infrastructure code.",f,f,f,,a843b9cb0747b6e7446efe537d00bbc0eaf96386,1.21
895,velero,https://github.com/vmware-tanzu/velero,5627,72399,34297,949,321,2017-08-02 17:22:11,Backup and migrate Kubernetes applications and their persistent volumes,f,f,f,,0dbff6d23910982255227c82e82f5c20f0624204,1.23.0
616,machinery,https://github.com/RichardKnop/machinery,5624,29430,21767,701,168,2015-04-05 19:46:34,Machinery is an asynchronous task queue/job queue based on distributed message passing.,f,f,f,,ef4a2e724ade48874185ce0ca7542355fe4aa9be,1.15
863,tools,https://github.com/golang/tools,5593,245592,27771,1847,55,2014-11-25 21:07:26,[mirror] Go Tools,f,f,f,,f76b112f11ae44045f70b22a3d0dc0627f72ae10,1.23.0
828,tailscale,https://github.com/tailscale/tailscale,5527,95968,8718,293,612,2020-01-31 22:00:03,"The easiest, most secure way to use WireGuard and 2FA.",f,f,f,,450bcbcb08db6b1b319623dda6b165082ec26a97,1.24.0
445,gopl.io,https://github.com/adonovan/gopl.io,5522,9462,2178,2124,10,2015-02-03 02:11:05,"Example programs from ""The Go Programming Language""",f,f,f,,1ae3ec64947b7a5331b186f1b1138fc98c0f1c06,1.16
708,phoneinfoga,https://github.com/sundowndev/phoneinfoga,5515,3109,8793,1654,49,2018-10-25 09:19:47,Information gathering & OSINT framework for phone numbers,f,f,f,,5f6156f567613a07ea8e3f04b004864582060a57,1.20
679,octant,https://github.com/vmware-tanzu/octant,5499,100356,82196,397,223,2019-06-19 17:53:39,Highly extensible platform for developers to better understand the complexity of Kubernetes clusters.,f,f,f,,fdb5820a93843c2f7b8d6db852d49358c4db88c8,1.17
435,gop,https://github.com/goplus/gop,5448,56294,19021,396,31,2015-12-12 01:21:39,"GoPlus - The Go+ language for engineering, STEM education, and data science",f,f,f,,3b5c92687a465572970005daccf89a5628c0fdfa,1.18
995,gosec,https://github.com/securego/gosec,5445,14381,4792,400,29,2016-07-18 18:01:08,Golang security checker,f,f,f,,55dbf5ad81fd416ebe540f79e236d1b76dec9164,1.23.0
116,centrifugo,https://github.com/centrifugal/centrifugo,5427,24248,71362,460,10,2015-03-31 20:26:49,Scalable real-time messaging server in a language-agnostic way. Set up once and forever.,f,f,f,,b00fc16f666df6690465ebd27e14f533f0002ceb,1.23.0
604,lnd,https://github.com/lightningnetwork/lnd,5396,393841,55461,1529,407,2016-01-16 08:19:33,Lightning Network Daemon ⚡️,f,f,f,,06f1ef47fa0f9cfbf618eb7b5ed4e459c3604c18,1.23.6
304,go-admin,https://github.com/GoAdminGroup/go-admin,5375,50299,52624,935,132,2018-06-19 07:13:07,A golang framework helps gopher to build a data visualization and admin panel in ten minutes,f,f,f,,cd8748f96e19ce3c4bf437520542b097899fc16e,1.22.10
306,go-app,https://github.com/maxence-charriere/go-app,5358,57364,164149,246,28,2016-10-12 00:31:33,A package to build progressive web apps with Go programming language and WebAssembly.,f,f,f,,79dcf0b94472b151355dca6618928b9b9e7d10bc,1.23.0
949,aws-vault,https://github.com/99designs/aws-vault,5355,4947,9378,501,54,2015-08-11 12:09:34,A vault for securely storing and accessing AWS credentials in development environments,f,f,f,,d4706c87383ca9ac8492c48e2d8a84dbd7e6cc07,1.20
673,nuclei,https://github.com/projectdiscovery/nuclei,5334,20476,11617,723,86,2020-04-03 18:47:11,Fast and customizable vulnerability scanner based on simple YAML based DSL.,f,f,f,,41bd74ba96e0c346a988bf21caec83f955fca202,1.22.2
1068,zerolog,https://github.com/rs/zerolog,5329,12354,1120,323,85,2017-05-12 05:24:39,Zero Allocation JSON Logger,f,f,f,,a21d6107dcda23e36bc5cfd00ce8fdbe8f3ddc23,1.15
1044,seesaw,https://github.com/google/seesaw,5309,27901,418,498,12,2015-12-04 07:49:07,Seesaw v2 is a Linux Virtual Server (LVS) based load balancing platform.,f,f,f,,e7a01a72025f269598cf09c0da68a9fea851d1f4,1.18
106,cadence,https://github.com/uber/cadence,5305,682877,51534,532,326,2017-02-21 16:10:18,"Cadence is a distributed, scalable, durable, and highly available orchestration engine to execute asynchronous long-running business logic in a scalable and resilient way.",f,f,f,,211b20ca59238dac2e91c7235125e4ed38fe0d35,1.23
248,ffuf,https://github.com/ffuf/ffuf,5290,4227,534,603,102,2018-11-08 09:25:49,Fast web fuzzer written in Go,f,f,f,,ce3cf6bd733a24d3a9f024305234c1a6298198eb,1.17
846,terragrunt,https://github.com/gruntwork-io/terragrunt,5286,21878,38830,674,324,2016-05-23 22:17:48,Terragrunt is a thin wrapper for Terraform that provides extra tools for working with multiple Terraform modules.,f,f,f,,81577cf6b6110821151919046ceed0345a227276,1.23.0
285,git-bug,https://github.com/MichaelMure/git-bug,5272,50129,21809,185,108,2018-07-12 07:55:57,"Distributed, offline-first bug tracker embedded in git, with bridges",f,f,f,,25f755cb588dfbb1834f0c8630ae9a4c448e494f,1.22.5
787,serf,https://github.com/hashicorp/serf,5262,24568,6962,551,96,2013-10-01 22:12:50,Service orchestration and management tool.,f,f,f,,ac4a4a05d2c57c85b2e489f597ca855fa750587f,1.19
448,gops,https://github.com/google/gops,5262,1414,7080,280,24,2016-11-10 23:49:31,A tool to list and diagnose Go processes currently running on your system,f,f,f,,f27c4ce3e59e348fcc4946b9a51310ea0ac3054d,1.18
694,pachyderm,https://github.com/pachyderm/pachyderm,5236,203831,274106,505,864,2014-09-04 07:50:02,Reproducible Data Science at Scale!,f,f,f,,e237475e9910a2d6299d7d2c3d6fc3b9a8f28f0b,1.23.1
73,beehive,https://github.com/muesli/beehive,5236,25254,7842,276,110,2014-06-23 20:46:31,A flexible event/agent & automation system with lots of bees 🐝,f,f,f,,d636b697737dae0523a8c9972c01dbe6227d89ec,1.13
302,gnet,https://github.com/panjf2000/gnet,5218,7809,19291,597,27,2019-02-24 03:48:45,"🚀 gnet is a high-performance, lightweight, non-blocking, event-driven networking framework written in pure Go./ gnet 是一个高性能、轻量级、非阻塞的事件驱动 Go 网络框架。",f,f,f,,d060871d8094d1c06d4201afd97a6c400b4ff91f,1.20
636,mindoc,https://github.com/mindoc-org/mindoc,5211,17724,84800,1488,186,2017-04-19 05:37:46,Golang实现的基于beego框架的接口在线文档管理系统,f,f,f,,d0cfdf21eef6d367062bd10f1d38ad727f5ec80f,1.18
430,gonum,https://github.com/gonum/gonum,5209,281921,15723,413,216,2017-03-25 14:54:38,"Gonum is a set of numeric libraries for the Go programming language. It contains libraries for matrices, statistics, optimization, and more",f,f,f,,4408afacd1cbe5f08e5b661e4d7fa23b9d8faf0e,1.23.0
35,VictoriaMetrics,https://github.com/VictoriaMetrics/VictoriaMetrics,5200,112554,36273,438,344,2018-09-30 09:58:01,"VictoriaMetrics: fast, cost-effective monitoring solution and time series database",f,f,f,,b68f9ea9e3084b5c3b8e908a35f79fd93016aa26,1.24.2
142,client-go,https://github.com/kubernetes/client-go,5193,220102,23445,2088,54,2016-08-25 00:19:38,Go client for Kubernetes.,f,f,f,,18a1faa115ed571de5af3e8f0f9c02973769ceb3,1.24.0
78,bigcache,https://github.com/allegro/bigcache,5168,4260,254,430,54,2016-03-23 07:18:52,Efficient cache for gigabytes of data written in Go.,f,f,f,,5aa251c4cc3d607bbb48b825ef583ad1fafa1845,1.16
782,scope,https://github.com/weaveworks/scope,5159,66309,83455,654,440,2015-04-27 10:12:35,"Monitoring, visualisation & management for Docker & Kubernetes",f,f,f,,12175b96a3456f1c2b050f1e1d6432498ed64d95,1.16
283,ginkgo,https://github.com/onsi/ginkgo,5129,24904,6156,458,54,2013-08-23 20:53:05,BDD Testing Framework for Go,f,f,f,,5e4f7982235be0593e4d7e9e029e1a578bcf0d27,1.23.0
1037,owncast,https://github.com/owncast/owncast,5121,12089,140557,327,97,2020-05-24 00:58:13,Take control over your live stream video by running it yourself.  Streaming + chat out of the box.,f,f,f,,616fddb1a97c416cd586c18469dd074a6744e480,1.24.0
926,xlsx,https://github.com/tealeg/xlsx,5120,20758,9693,776,50,2011-06-28 15:20:28,Go (golang) library for reading and writing XLSX files. ,f,f,f,,df122de0745d35f90c68d6efa79294f5ef5d3b1a,1.18
219,ebiten,https://github.com/hajimehoshi/ebiten,5112,86915,67489,336,219,2013-06-16 15:13:01,A dead simple 2D game library for Go,f,f,f,,8103b7b070e2767d8ce536d416888bb2b96c5772,1.23.0
746,raft,https://github.com/hashicorp/raft,5098,16141,2220,692,17,2013-11-05 00:41:20,Golang implementation of the Raft consensus protocol,f,f,f,,163eed6d3ae26ce8f86eca3e644da47a29315728,1.20
393,gobyexample,https://github.com/mmcgrana/gobyexample,5091,4276,6911,972,12,2012-09-21 03:47:46,Go by Example,f,f,f,,6552c2cd2a4fc541a0fc901f305bac3b7f3ab1d7,1.24.0
688,operator-sdk,https://github.com/operator-framework/operator-sdk,5086,49436,65978,1365,190,2018-02-07 17:53:51,"SDK for building Kubernetes applications. Provides high level APIs, useful abstractions, and project scaffolding.",f,f,f,,f01ea5405979ab9ce7049877f9a0c23927ccb2ec,1.23.4
653,nakama,https://github.com/heroiclabs/nakama,5071,112040,86551,575,76,2017-01-13 17:15:12,Distributed server for social and realtime games and apps.,f,f,f,,bb5beddfd4885c6e0b2df1d8a07f56b2f3880d87,1.23.5
236,evio,https://github.com/tidwall/evio,5068,3064,443,406,20,2017-07-04 03:15:07,Fast event-loop networking for Go,f,f,f,,fe6081760191618105c0671e6aa05f06e7c6e5a9,1.15
987,gobuster,https://github.com/OJ/gobuster,5063,8754,755,798,51,2014-11-14 13:18:35,"Directory/File, DNS and VHost busting tool written in Go",f,f,f,,308cf9fbafb94d364408fcc6394468b489590b09,1.19
12,EasyDarwin,https://github.com/EasyDarwin/EasyDarwin,5058,4253,293365,1965,105,2014-10-02 02:25:52,"open source、high performance、industrial rtsp streaming server,a lot of optimization on streaming relay,KeyFrame cache,RESTful,and web management,also EasyDarwin support distributed load balancing,a simple streaming media cloud platform architecture.高性能开源RTSP流媒体服务器，基于go语言研发，维护和优化：RTSP推模式转发、RTSP拉模式转发、录像、检索、回放、关键帧缓存、秒开画面、RESTful接口、WEB后台管理、分布式负载均衡，基于EasyDarwin构建出了一套基础的流媒体云视频平台架构！",f,f,f,,38263955c130cccfce988e12f31ca8eec4aa378a,1.23.0
1003,imgproxy,https://github.com/imgproxy/imgproxy,5053,9070,36157,387,49,2017-06-20 13:58:55,Fast and secure standalone server for resizing and converting remote images,f,f,f,,568d8bf55a0410023084810f072e46afbfab652d,1.23.0
950,bfe,https://github.com/bfenetworks/bfe,5024,100922,45177,816,55,2019-07-31 02:33:55,A modern layer 7 load balancer from baidu,f,f,f,,2e38e1d9f3778edb8f0222d1590a580e4e939a19,1.21
144,cloud-torrent,https://github.com/jpillora/cloud-torrent,5018,2134,14537,1766,136,2015-05-31 04:48:16,☁️ Cloud Torrent: a self-hosted remote torrent client,f,f,f,,c931df6a18a7ae1d0ff962de8348dc79ed4a1807,1.23.0
967,ethr,https://github.com/microsoft/ethr,5006,4879,367,315,31,2018-11-25 14:05:30,"Ethr is a Comprehensive Network Measurement Tool for TCP, UDP & ICMP.",f,f,f,,b91785b5e8c112eba0bc928ccd66a47fcc02b6b6,1.13
260,fn,https://github.com/fnproject/fn,4991,35616,157384,369,140,2017-07-18 23:22:46,"The container native, cloud agnostic serverless platform.",f,f,f,,c5667f5166341b7605b2e4bd02ab731ade42339c,1.13
216,earthly,https://github.com/earthly/earthly,4989,33896,9351,136,149,2020-03-12 18:24:04,Repeatable builds,f,f,f,,9e553bc2905da5fa4f39ad327b80fefed178f70a,1.21.0
251,filestash,https://github.com/mickael-kerjean/filestash,4985,18119,31152,357,23,2017-06-13 05:34:14,"🦄 A modern web client for SFTP, S3, FTP, WebDAV, Git, Minio, LDAP, CalDAV, CardDAV, Mysql, Backblaze, ...",f,f,f,,2c09815c4e5f6bd681a3a5cf88b24774848f2da5,1.23
329,go-flutter,https://github.com/go-flutter-desktop/go-flutter,4977,8276,1464,256,57,2018-08-19 22:04:27,"Flutter on Windows, MacOS and Linux - based on Flutter Embedding, Go and GLFW.",f,f,f,,0fcb3ed6cbc524efd082470654c7e91d59799432,1.12
760,resty,https://github.com/go-resty/resty,4960,7974,3641,419,34,2015-08-28 17:48:47,Simple HTTP and REST client library for Go,f,f,f,,c63908128ff15aeb35914a5e954192229891a838,1.21
475,govalidator,https://github.com/asaskevich/govalidator,4944,8622,987,499,136,2014-06-20 10:45:23,"[Go] Package of validators and sanitizers for strings, numerics, slices and structs",f,f,f,,e11347878e2323a0777b40d33eeffd37a185e31b,1.13
622,mapstructure,https://github.com/mitchellh/mapstructure,4913,5854,355,507,33,2013-05-20 05:24:34,Go library for decoding generic map values into native Go structures and vice versa.,f,f,f,,8508981c8b6c964e6986dd8aa85490e70ce3c2e2,1.14
505,hound,https://github.com/hound-search/hound,4897,9458,2480,542,102,2015-01-07 19:38:37,Lightning fast code searching made easy,f,f,f,,4cbc3cfac9de94068d9497f5ab9045c5e9a196cd,1.16
659,nes,https://github.com/fogleman/nes,4886,5209,207,454,7,2015-03-02 22:16:13,NES emulator written in Go.,f,f,f,,3880f3400500b1ff2e89af4e12e90be46c73ae07,1.14
733,prototool,https://github.com/uber/prototool,4874,25422,1665,321,40,2018-02-07 14:25:02,Your Swiss Army Knife for Protocol Buffers,f,f,f,,a6d064684c011c8482f4218c681a66a64031fb1d,1.14
316,go-clean-arch,https://github.com/bxcodec/go-clean-arch,4865,1618,342,747,19,2017-06-09 02:04:22,Go (Golang) Clean Architecture based on Reading Uncle Bob's Clean Architecture,f,f,f,,e06c6d0cb37069b0ef56e3df67f80ca130a1ab82,1.20
739,qor,https://github.com/qor/qor,4858,2323,16247,669,59,2014-06-06 03:06:46,"QOR is a set of libraries written in Go that abstracts common features needed for business applications, CMSs, and E-commerce systems.",f,f,f,,61dfa86d6a5a0fa5be86ef371be3c13055dff15b,1.23.0
589,lego,https://github.com/go-acme/lego,4842,75331,12168,637,118,2015-06-08 00:36:41,Let's Encrypt client and ACME library written in Go,f,f,f,,950d4a0201ebb54d07a4dab3cd12e3b8ceb82937,1.23.0
76,berty,https://github.com/berty/berty,4838,150259,113444,201,81,2018-07-16 05:21:19,"Berty is a secure peer-to-peer messaging app that works with or without internet access, cellular data or trust in the network",f,f,f,,ac5436001bc4d0603ea42882486dcd69c0e05a95,1.22
704,pg,https://github.com/go-pg/pg,4831,26954,3615,354,98,2013-04-24 12:31:41,Golang ORM with focus on PostgreSQL features and performance,f,f,f,,bce00adc25696cc87008ccc4daf10f6350bbdae8,1.19
1,1m-go-websockets,https://github.com/eranyanay/1m-go-websockets,4829,501,23,492,2,2019-02-10 13:41:43,handling 1M websockets connections in Go,f,f,f,,0649959186afcae803cef087b6bb207c65e63e12,1.12
822,swag,https://github.com/swaggo/swag,4826,13051,4738,669,89,2017-06-10 09:24:06,Automatically generate RESTful API documentation with Swagger 2.0 for Go.,f,f,f,,93e86851e9f22f1f2db57812cf71fc004c02159c,1.18
130,chezmoi,https://github.com/twpayne/chezmoi,4801,18070,10550,255,24,2018-11-12 16:45:43,"Manage your dotfiles across multiple diverse machines, securely.",f,f,f,,ee22eef00ffff457bb2db98cf29f63eff86219f8,1.24.2
85,blackfriday,https://github.com/russross/blackfriday,4799,8668,1356,582,202,2011-05-27 22:28:58,Blackfriday: a markdown processor for Go,f,f,f,,e96880f42b9343aea6cbfd99693adae0e5fe2b2a,1.13
723,pprof,https://github.com/google/pprof,4759,32835,2989,434,47,2016-01-29 01:52:07,pprof is a tool for visualization and analysis of profiling data,f,f,f,,27863c87afa6df68fb88a574f81b47d6fb7fbf29,1.23
335,go-gin-example,https://github.com/eddycjy/go-gin-example,4742,3354,20407,1124,29,2018-02-16 12:06:24,An example of gin,f,f,f,,28f372bf41f9e67a9cec5980fd1c365363064ebc,1.13
642,mobile,https://github.com/golang/mobile,4732,49398,6469,618,21,2014-12-04 04:03:35,[mirror] Go on Mobile,f,f,f,,978277e7eaf70fef73261815df6ce0d6e606af18,1.23.0
1013,kraken,https://github.com/uber/kraken,4723,54544,6533,314,62,2018-12-06 06:04:35,P2P Docker registry capable of distributing TBs of data in seconds,f,f,f,,19dfd2ae5022e46c49910d7bb73d77329c655099,1.14
799,slides,https://github.com/maaslalani/slides,4696,1226,922,130,10,2021-05-05 23:13:42,Terminal based presentation tool,f,f,f,,c6eea3330053045cede8d65ee1086fb5d4db6c43,1.22
153,color,https://github.com/fatih/color,4695,1078,2062,504,5,2014-02-17 09:13:35,Color package for Go (golang),f,f,f,,4c05561a8fbfd21922e4908479e63b48b677a61f,1.24.1
942,air,https://github.com/cosmtrek/air,4695,1716,30769,315,68,2017-10-12 14:31:40,☁️ Live reload for Go apps,f,f,f,,326e87d6fbe92007dd65affd89616f19806eb0f4,1.23
859,tilt,https://github.com/tilt-dev/tilt,4683,178666,76909,171,381,2018-08-07 16:00:26,A multi-service dev environment for teams on Kubernetes,f,f,f,,334b906a3952ccab705719432dee261955d6efdc,1.24.0
244,ferret,https://github.com/MontFerret/ferret,4640,70197,3372,263,39,2018-08-23 02:42:46,Declarative web scraping,f,f,f,,fff3c6e615f26e98280f785ec3ef95deb0753876,1.18
101,buildah,https://github.com/containers/buildah,4639,35310,35641,522,54,2017-01-26 16:59:13,A tool that facilitates building OCI images.,f,f,f,,352eda35bc3b126cf10438f5974d1b19d51b90c2,1.23.0
427,goleveldb,https://github.com/syndtr/goleveldb,4613,26140,1885,686,76,2013-01-23 04:08:58,LevelDB key/value database in Go.,f,f,f,,126854af5e6d8295ef8e8bee3040dd8380ae72e8,1.14
235,evilginx2,https://github.com/kgretzky/evilginx2,4595,6620,3789,937,133,2018-07-10 09:59:52,"Standalone man-in-the-middle attack framework used for phishing login credentials along with session cookies, allowing for the bypass of 2-factor authentication",f,f,f,,ff902ee59cdc469b1de3e8e3dfdaa38deae68f5f,1.22
706,pgx,https://github.com/jackc/pgx,4572,16790,3472,454,181,2013-03-30 19:06:26,PostgreSQL driver and toolkit for Go,f,f,f,,ff9c26d8516879a5d48ae9d729c994d58e64777d,1.21
461,gorse,https://github.com/zhenghaoz/gorse,4555,22404,9597,368,27,2018-08-14 11:01:09,An open source recommender system service written in Go,f,f,f,,3107d1fe063d5a11aea38f8fa4b65c794ca473d2,1.24
610,lura,https://github.com/luraproject/lura,4551,17976,1165,431,57,2016-11-04 18:37:13,Ultra performant API Gateway with middlewares. A project hosted at The Linux Foundation,f,f,f,,8f43ed2aadc0605d4c14d550d62229aaf38c407b,1.23.0
737,pyroscope,https://github.com/pyroscope-io/pyroscope,4496,26452,15555,202,117,2020-12-31 05:47:19,Continuous Profiling Platform!  Debug performance issues down to a single line of code,f,f,f,,a5c33510d5ffbbff1bd0b820b3dff787ddd7e7a7,1.23.0
969,external-dns,https://github.com/kubernetes-sigs/external-dns,4489,94238,55692,1475,215,2017-02-09 21:34:27,"Configure external DNS servers (AWS Route53, Google CloudDNS and others) for Kubernetes Ingresses and Services",f,f,f,,7ae0405537dfae353800bb46cf11cc84d39a749d,1.24.0
224,elvish,https://github.com/elves/elvish,4486,61231,13626,258,263,2013-06-16 08:43:32,Elvish = Expressive Programming Language + Versatile Interactive Shell,f,f,f,,49937be09a7e615a244df724fe0678af017ebe51,1.22
272,gaia,https://github.com/gaia-pipeline/gaia,4477,29138,11760,217,26,2017-12-28 11:01:31,Build powerful pipelines in any programming language.,f,f,f,,79cb63136ac0a70a13fee5054f4dd8c71001a35a,1.17
463,goss,https://github.com/aelsabbahy/goss,4476,10344,944,395,46,2015-10-01 23:13:01,Quick and Easy server testing/validation,f,f,f,,b563479df886927e0bbcbe62dea245ac12d9fb99,1.22
810,ssh-chat,https://github.com/shazow/ssh-chat,4458,7419,658,368,51,2014-12-10 01:20:44,Chat over SSH.,f,f,f,,2dc875817decc3aefb35935c331c11f22b1ecd5e,1.13
95,btcd,https://github.com/btcsuite/btcd,4444,142224,18953,1525,206,2013-08-06 18:10:52,An alternative full node bitcoin implementation written in Go (golang),f,f,f,,cd05d9ad3d0597368adf95c54bdc530700393aed,1.22
240,faktory,https://github.com/contribsys/faktory,4433,12596,2664,194,22,2017-06-15 17:01:29,Language-agnostic persistent background job server,f,f,f,,c38268ffaee762a8d8db85b14272e34265baf0c3,1.22
44,alertmanager,https://github.com/prometheus/alertmanager,4423,47832,38467,1615,314,2013-07-16 15:06:31,Prometheus Alertmanager,f,f,f,,79805945102a7ba3566f38a627ca3f1edd27756e,1.23.0
786,semaphore,https://github.com/ansible-semaphore/semaphore,4408,9531,6767,583,100,2014-08-23 22:43:31,Modern UI for Ansible,f,f,f,,e7c5837be0787a079ca4203ae1799d03401ccd5b,1.24.0
436,gopacket,https://github.com/google/gopacket,4406,102019,5555,854,198,2015-03-16 20:46:00,Provides packet processing capabilities for Go,f,f,f,,b7d9dbd15ae4c4621a62119b0c682dc23061a8bc,1.12
728,promptui,https://github.com/manifoldco/promptui,4404,2935,176,219,66,2017-10-16 16:35:21,Interactive prompt for command-line applications,f,f,f,,c2e487d3597f59bcf76b24c9e80679740a72212b,1.12
