id,repo_name,url,stars,loc,size,forks_count,issues,created_at,description,archived,educational,outofdate,tag,commit,go_version
405,gods,https://github.com/emirpasic/gods,10539,18067,568,1255,54,2015-03-04 14:19:52,"GoDS (Go Data Structures). Containers (Sets, Lists, Stacks, Maps, Trees), Sets (HashSet, TreeSet, LinkedHashSet), Lists (ArrayList, SinglyLinkedList, DoublyLinkedList), Stacks (LinkedListStack, ArrayStack), Maps (HashMap, TreeMap, HashBidiMap, TreeBidiMap, LinkedHashMap), Trees (RedBlackTree, AVLTree, BTree, BinaryHeap), Comparators, Iterators, Enumerables, Sort, JSON",f,f,f,v1.18.1,dbdbadc158ae6b453820b3cfb8c6cb48be4d7ddf,1.2
440,gopherjs,https://github.com/gopherjs/gopherjs,10538,19198,6431,490,218,2013-08-27 22:23:58,A compiler from Go to JavaScript for running Go code in a browser,f,f,f,v1.19.0-beta1,71369512ae8b0293548f59357f1b5dfbed516453,1.18
77,bettercap,https://github.com/bettercap/bettercap,10420,64960,15874,1066,77,2018-01-07 15:30:41,"The Swiss Army knife for 802.11, BLE, IPv4 and IPv6 networks reconnaissance and MITM attacks.",f,f,f,v2.41.0,b103d25d539751e63a03f4d6f98ac51d1cd3abfa,1.21
110,casbin,https://github.com/casbin/casbin,10385,10683,1302,1153,28,2017-04-08 07:51:23,"An authorization library that supports access control models like ACL, RBAC, ABAC in Golang",f,f,f,v2.104.0,133cffdab5d1d4fd4b01da6043f986f4ad164dc6,1.13
71,beats,https://github.com/elastic/beats,10288,563299,350805,4118,1644,2014-02-05 19:01:02,:tropical_fish: Beats - Lightweight shippers for Elasticsearch & Logstash ,f,f,f,v8.18.0,b907b0fa1e1b7400d4e222d6b6ca9d1b77c08d97,1.23.8
131,chi,https://github.com/go-chi/chi,10176,9140,3726,692,28,2015-10-15 20:46:29,"lightweight, idiomatic and composable router for building Go HTTP services",f,f,f,v5.2.1,71307f9b7e4e9527638bc951c42b782cd1560331,1.20
945,authelia,https://github.com/authelia/authelia,10131,34379,22528,498,111,2016-12-07 00:56:57,The Single Sign-On Multi-Factor portal for web apps,f,f,f,v4.39.1,c5d87f5a0252ce442af9e5ed524da9d089d21b84,1.24.0
835,teleport,https://github.com/gravitational/teleport,10111,471520,177765,911,1275,2015-03-02 19:36:00,"Certificate authority and access plane for SSH, Kubernetes, web applications, and databases",f,f,f,v17.4.4,5bca9f408ced1fc45de1080f61d6a7f24feffd45,1.23.8
485,gron,https://github.com/tomnomnom/gron,9998,2676,1485,237,37,2012-09-08 00:46:07,Make JSON greppable!,f,f,f,v0.7.1,badf401da553eb41b7ffde4be6a64809ed0ed846,1.15
667,nomad,https://github.com/hashicorp/nomad,9953,422665,256709,1408,1107,2015-06-01 10:21:00,"Nomad is an easy-to-use, flexible, and performant workload orchestrator that can deploy a mix of microservice, batch, containerized, and non-containerized applications. Nomad is easy to operate and scale and has native Consul and Vault integrations.",f,f,f,ent-changelog-1.9.8,a39743c96de5a3c37da2c33147864a836fb41a77,1.24
654,nats-server,https://github.com/nats-io/nats-server,9925,163963,19736,968,165,2012-10-29 16:12:24,"High-Performance server for NATS.io, the cloud and edge native messaging system.",f,f,f,v2.11.1,668eb609e24b474bc0551d95297f8ba5c727dddb,1.23.0
68,badger,https://github.com/dgraph-io/badger,9798,36501,47129,830,4,2017-01-26 05:09:49,Fast key-value DB in Go.,f,f,f,v4.7.0,a9a63e263d9aa6a82d8b640bc6396afc4696dd6b,1.23.0
26,OpenDiablo2,https://github.com/OpenDiablo2/OpenDiablo2,9794,70256,38346,698,76,2018-11-22 05:19:30,An open source re-implementation of Diablo 2,f,f,f,,,1.16
924,wuzz,https://github.com/asciimoo/wuzz,9777,2885,1198,387,37,2017-01-30 21:22:00,Interactive cli tool for HTTP inspection,f,f,f,v0.5.0,962ed067e5a9513ad808025f079a381a0e16d2bc,1.14
471,gotraining,https://github.com/ardanlabs/gotraining,9749,22608,102152,1859,2,2014-07-01 23:12:46,Go Training Class Material : ,f,f,f,,,1.21
968,excelize,https://github.com/qax-os/excelize,9745,42502,5707,1017,69,2016-08-29 12:32:12,Golang library for reading and writing Microsoft Excel™ (XLSX) files.,f,f,f,v2.9.0,f1d1a5dc2b7f1e6a10a9275b2a6e392638457ee7,1.18
108,caire,https://github.com/esimov/caire,9701,1568,8135,361,2,2018-01-08 19:23:04,Content aware image resize library,f,f,f,v1.4.6,a2ce417af66ba0cf113b53eecd274bd8f8967e8d,1.18
663,night,https://github.com/talkgo/night,9677,2478,61846,955,10,2018-03-17 15:28:14,Weekly Go Online Meetup via Bilibili｜Go 夜读｜通过 bilibili 在线直播的方式分享 Go 相关的技术话题，每天大家在微信/telegram/Slack 上及时沟通交流编程技术话题。,f,f,f,,,1.19
286,git-lfs,https://github.com/git-lfs/git-lfs,9624,49034,17284,1820,294,2013-09-22 22:03:28,Git extension for versioning large files,f,f,f,v3.6.1,fefe2ad989840c70bb9f561447d422f17f6c8d5f,1.21
852,thanos,https://github.com/thanos-io/thanos,9537,94712,113528,1399,204,2017-11-01 17:38:03,Highly available Prometheus setup with long term storage capabilities. A CNCF Incubating project.,f,f,f,v0.38.0,40227a15416141d7c4d75223961fb356124f5ef4,1.24
161,containerd,https://github.com/containerd/containerd,9386,205978,76035,1816,308,2015-11-13 00:27:43,An open and reliable container runtime,f,f,f,v2.0.4,0aa036a5ffa09c900c46cf1e4d70511b7e7e793a,1.22.0
58,argo-workflows,https://github.com/argoproj/argo-workflows,9367,170258,60312,1754,452,2017-08-21 18:50:44,Workflow engine for Kubernetes,f,f,f,v3.6.5,9e532061c064d1205610b1932a0fb3c4dc053421,1.23.1
280,gh-ost,https://github.com/github/gh-ost,9280,9610,10841,1067,242,2016-03-21 10:08:52,GitHub's Online Schema Migrations for MySQL,f,f,f,v1.1.7,d5ab048c1f046821f3c7384a386fc1c3ae399c92,1.22.0
136,cilium,https://github.com/cilium/cilium,9219,416938,195113,1157,827,2015-12-16 12:33:31,"eBPF-based Networking, Security, and Observability",f,f,f,v1.17.3,cfee1bb25e0c00cf6932b0d40c2080886107b42b,1.23.0
770,rook,https://github.com/rook/rook,9066,115260,46181,2077,216,2016-07-08 22:45:05,Storage Orchestration for Kubernetes,f,f,f,v1.17.0,2c5c73445d3afd94cb7e209a6f389d227c82f78c,1.23.0
294,gjson,https://github.com/tidwall/gjson,9061,5131,753,609,32,2016-08-11 03:08:47,Get JSON values quickly - JSON parser for Go,f,f,f,,,1.12
3,AdGuardHome,https://github.com/AdguardTeam/AdGuardHome,9012,34071,12654,914,414,2016-07-06 10:31:47,Network-wide ads & trackers blocking DNS server,f,f,f,v0.107.60,afcd90c381558c545dc32a0ae2342ae2e6e69b2a,1.24.2
545,kaniko,https://github.com/GoogleContainerTools/kaniko,8973,22161,28057,882,418,2018-01-29 17:53:54,Build Container Images In Kubernetes,f,f,f,v1.23.2,8dc6b06e1d87f71d483dca9323115128cc07e22c,1.22
907,watchtower,https://github.com/containrrr/watchtower,8955,5787,3870,515,48,2015-07-13 21:21:53,A process for automating Docker container base image updates. ,f,f,f,v1.7.1,a047c7f9ff11813f930f6998863fa1b8a015985c,1.18
774,rqlite,https://github.com/rqlite/rqlite,8938,29851,2975,469,44,2014-08-23 04:31:18,"The lightweight, distributed relational database built on SQLite",f,f,f,v8.36.16,34eb2bfd3ec7a67f3617dfa0944251197030c8e6,1.23.0
454,goreleaser,https://github.com/goreleaser/goreleaser,8767,25888,11599,585,29,2016-12-21 17:13:39,Deliver Go binaries as fast and easily as possible,f,f,f,v2.8.2,2d07c80923ac8a85886544b5dfb40160aa9ba90b,1.24
892,validator,https://github.com/go-playground/validator,8756,43272,1908,778,161,2015-02-12 16:32:22,":100:Go Struct and Field validation, including Cross Field, Cross Struct, Map, Slice and Array diving",f,f,f,v10.26.0,433b08283c14b1def28e8f05e36c2bed2f13b3f4,1.20
228,ent,https://github.com/ent/ent,8721,464636,18415,454,173,2019-06-12 22:53:55,An entity framework for Go,f,f,f,v0.14.0,15bebe8d892044f6a90f4a3921359c13e9b266f8,1.21
903,vuls,https://github.com/future-architect/vuls,8709,40674,28944,979,66,2016-03-27 02:29:09,"Agent-less vulnerability scanner for Linux, FreeBSD, Container, WordPress, Programming language libraries, Network devices",f,f,f,v0.30.0,358cbf59b8480330cebed319dee1bfc4c5704c7e,1.24
861,tinygo,https://github.com/tinygo-org/tinygo,8698,87546,6435,459,294,2018-06-07 16:39:19,"Go compiler for small places. Microcontrollers, WebAssembly, and command-line tools. Based on LLVM.",f,f,f,v0.37.0,3e60eeb368f25f237a512e7553fd6d70f36dc74c,1.19
851,textql,https://github.com/dinedal/textql,8675,5991,1042,307,37,2014-02-03 03:48:49,Execute SQL against structured text like CSV or TSV,f,f,f,,,1.13
753,redigo,https://github.com/gomodule/redigo,8673,7992,552,1199,21,2012-04-14 04:31:58,Go client for Redis,f,f,f,v1.9.2,4c535aa56d60a1dddd457a8e63caa463bcb5a70b,1.17
424,golangci-lint,https://github.com/golangci/golangci-lint,8640,21518,22824,811,134,2018-05-04 13:41:15,Fast linters Runner for Go,f,f,f,v2.1.2,00a561d9a79578a2800dece2f04c60ad479a3798,1.23.0
872,trivy,https://github.com/aquasecurity/trivy,8634,24173,698261,778,146,2019-04-11 01:01:07,"Scanner for vulnerabilities in container images, file systems, and Git repositories, as well as for configuration issues",f,f,f,v0.61.0,7f41822d4f916615c528caf5cbd640183d21a4f8,1.24
41,age,https://github.com/FiloSottile/age,8610,3802,369,268,14,2019-05-18 20:44:54,"A simple, modern and secure encryption tool (and Go library) with small explicit keys, no config options, and UNIX-style composability.",f,f,f,v1.2.1,482cf6fc9babd3ab06f6606762aac10447222201,1.19
551,kind,https://github.com/kubernetes-sigs/kind,8574,18985,11941,983,114,2018-09-12 21:45:05,Kubernetes IN Docker - local clusters for testing Kubernetes,f,f,f,v0.27.0,6cb934219ac54aa0ddb1d8313adc05304421ccb6,1.17
172,cron,https://github.com/robfig/cron,8523,3181,180,1239,70,2012-07-06 14:06:34,a cron library for go,f,f,f,,,1.12
776,runc,https://github.com/opencontainers/runc,8450,40399,13996,1580,294,2015-06-05 23:30:45,CLI tool for spawning and running containers according to the OCI specification,f,f,f,v1.2.6,da5a3b4f0a8b6d6bf86729a46ab0d08c07718c7d,1.22
291,gitleaks,https://github.com/zricethezav/gitleaks,8434,3859,4537,756,91,2018-01-27 18:19:31,Scan git repos (or files) for secrets using regex and entropy 🔑,f,f,f,v8.24.3,ee6b38352380ce52369d16b7873093c4b8bf829b,1.23.0
885,up,https://github.com/apex/up,8363,20322,23892,358,280,2017-06-21 01:20:01,"Deploy infinitely scalable serverless apps, apis, and sites in seconds to AWS.",f,f,f,v1.7.1,bb89c10ee75dd4084c066ac14ac09db00587ed89,1.13
802,sops,https://github.com/mozilla/sops,8309,16254,144344,489,272,2015-08-13 22:11:00,Simple and flexible tool for managing secrets,f,f,f,v3.10.2,be6df93d68dddb481c5d1bc8e4b255c5c00fde2c,1.23.0
165,coredns,https://github.com/coredns/coredns,8187,48551,99504,1438,48,2016-03-18 20:56:45,CoreDNS is a DNS server that chains plugins,f,f,f,v1.12.1,707c7c10acd52cb94e959e76ae233d9b76af0854,1.23.0
137,clair,https://github.com/quay/clair,8175,27847,32529,1008,34,2015-11-13 18:46:16,Vulnerability Static Analysis for Containers,f,f,f,v4.8.0,7818558c903dfc2637ac63cc000b92a1e2f9fa1e,1.22.0
128,cheat,https://github.com/cheat/cheat,8094,3541,4648,701,39,2013-07-30 01:32:12,"cheat allows you to create and view interactive cheatsheets on the command-line. It was designed to help remind *nix system administrators of options for commands that they use frequently, but not frequently enough to remember.",f,f,f,4.4.2,5a1e9451dba69f2212474540dd0bce39d04d2a3b,1.19
657,nebula,https://github.com/slackhq/nebula,8087,22028,961,552,173,2019-11-16 23:26:23,"A scalable overlay networking tool with a focus on performance, simplicity and security",f,f,f,v1.9.5,a2dd225410da9c21b51df1312dc8aa0bf8358c3c,1.22.0
740,qrcp,https://github.com/claudiodangelis/qrcp,8079,1646,26172,477,21,2018-01-14 22:35:55,:zap: Transfer files over wifi from your computer to your mobile device by scanning a QR code without leaving the terminal.,f,f,f,v0.11.6,4ed525205106afdf77f21347ee1aa21c385c1b85,1.18
635,milvus,https://github.com/milvus-io/milvus,8057,386072,98537,1095,326,2019-09-16 06:43:43,An open-source vector database for embedding similarity search and AI applications.,f,f,f,client/v2.5.2,89a1159ed54b35db02c5e960e497766541de2452,1.22
426,golearn,https://github.com/sjwhitworth/golearn,8033,23040,27716,1118,68,2013-12-26 13:06:14,Machine Learning for Go,f,f,f,,,1.15
912,webrtc,https://github.com/pion/webrtc,8006,32585,4388,991,55,2018-05-18 23:10:05,Pure Go implementation of the WebRTC API,f,f,f,v4.0.15,c79463deab3f07226604da9304ebdc26213ecc6d,1.20
483,graphql,https://github.com/graphql-go/graphql,8005,42643,3660,701,175,2015-07-19 12:25:43,An implementation of GraphQL for Go / Golang,f,f,f,v0.8.1,a9741863816e423e4287fd8947731d637451cf6c,1.13
317,go-cloud,https://github.com/google/go-cloud,7995,66838,32235,680,21,2018-03-21 22:57:26,The Go Cloud Development Kit (Go CDK): A library and tools for open cloud development in Go.,f,f,f,v0.41.0,29a0e12f06f72c4152e981226b3d15a483cf5e46,1.24
732,protobuf,https://github.com/golang/protobuf,7953,23288,8639,1445,58,2014-11-23 23:07:23,Go support for Google's protocol buffers,f,f,f,v1.5.4,75de7c059e36b64f01d0dd234ff2fff404ec3374,1.17
199,dnscrypt-proxy,https://github.com/DNSCrypt/dnscrypt-proxy,7953,9263,18735,755,4,2018-01-08 23:21:21,"dnscrypt-proxy 2 - A flexible DNS proxy, with support for encrypted DNS protocols.",f,f,f,2.1.8,bb05979bd3c206aefea85da89ee06d62cf4def7c,1.24.1
192,direnv,https://github.com/direnv/direnv,7912,5090,3063,428,200,2011-01-04 12:46:15,unclutter your .profile,f,f,f,v2.36.0,afa992bd1bbcd3b38efa85e62e03a9f8964ff251,1.24
86,bleve,https://github.com/blevesearch/bleve,7858,98971,13691,603,271,2014-04-17 21:02:18,A modern text indexing library for go,f,f,f,v2.5.0,dc1e8cd20d4603c03850eb2a3e56933b05c790b3,1.23
127,chat,https://github.com/tinode/chat,7852,45394,27274,1114,30,2014-11-14 22:54:28,"Instant messaging platform. Backend in Go. Clients: Swift iOS, Java Android, JS webapp, scriptable command line; chatbots",f,f,f,v0.23.2,1173d64e7654fec82803043c284cb4cb38854a0a,1.22.7
117,cert-manager,https://github.com/jetstack/cert-manager,7839,111123,76886,1416,433,2017-05-24 16:25:59,Automatically provision and manage TLS certificates in Kubernetes,f,f,f,v1.12.16,5d6ee536d9462afd2fa3f270a77786d72eb36f5b,1.21
337,go-github,https://github.com/google/go-github,7807,113779,5646,1604,30,2013-05-24 16:42:58,Go library for accessing the GitHub API,f,f,f,v71.0.0,c099baf334af9b3362514dd9d3164c4be0097056,1.23.0
464,gost,https://github.com/ginuerzh/gost,7720,28258,22534,1510,230,2015-03-20 09:45:08,GO Simple Tunnel - a simple tunnel written in golang,f,f,f,v2.12.0,91e12c44284163559e40cc142329409222cdd95e,1.22
858,tile38,https://github.com/tidwall/tile38,7713,26080,48262,474,114,2016-03-04 23:07:44,Real-time Geospatial and Geofencing,f,f,f,1.34.3,0794ad766835eff2c0f7ef3d6e549763063af475,1.23.0
780,sarama,https://github.com/Shopify/sarama,7691,46143,9852,1334,189,2013-07-05 18:52:38,"Sarama is a Go library for Apache Kafka 0.8, and up.",f,f,f,v1.45.1,4001b2edfe5a77943569fb200fec946912672b3c,1.21
166,cortex,https://github.com/cortexlabs/cortex,7593,63781,10890,579,103,2019-01-24 04:43:14,Containers as a service on AWS,f,f,f,v0.42.1,89be9ca198c0b78090e962830840644a0c72cb86,1.17
597,linkerd2,https://github.com/linkerd/linkerd2,7572,71258,29991,866,224,2017-12-04 23:16:56,"Ultralight, security-first service mesh for Kubernetes. Main repo for Linkerd 2.x.",f,f,f,edge-25.4.3,80dcbb1688826a8256d9976a51ca8da66908b505,1.23.0
398,gocui,https://github.com/jroimartin/gocui,7439,3880,256,501,69,2014-01-04 02:50:20,Minimalist Go package aimed at creating Console User Interfaces.,f,f,f,,,1.16
800,soar,https://github.com/XiaoMi/soar,7428,28978,12766,1134,54,2018-10-08 10:05:29,SQL Optimizer And Rewriter,f,f,f,,,1.15
389,gobot,https://github.com/hybridgroup/gobot,7374,75560,9946,916,162,2013-09-21 14:09:19,"Golang framework for robotics, drones, and the Internet of Things (IoT)",f,f,f,v2.5.0,d519f4a9c1cd6816a08cff2490adeedc9e658963,1.22.6
634,migrate,https://github.com/golang-migrate/migrate,7249,19061,1547,758,134,2018-01-19 09:30:58,Database migrations. CLI and Golang library.,f,f,f,v4.18.2,d477553dcd9ae33e2698c09f186e988767d71b79,1.22.0
67,aws-sdk-go,https://github.com/aws/aws-sdk-go,7147,3217484,190369,1753,104,2014-12-05 05:29:41,AWS SDK for the Go programming language.,f,f,f,v1.55.6,e1db430efbf87c6fd64a01c3330ad7df794b8847,1.19
301,glow,https://github.com/charmbracelet/glow,7145,4584,2595,140,49,2019-11-04 23:34:55,"Render markdown on the CLI, with pizzazz! 💅🏻",f,f,f,v2.1.0,995451e614b82c0af57c698457f3d4a6fedff7fb,1.23.6
1012,kompose,https://github.com/kubernetes/kompose,7124,9970,25210,575,25,2016-06-27 21:08:18,Go from Docker Compose to Kubernetes,f,f,f,v1.35.0,9532ceef3ad2bc7908db84f8140f6767106b932d,1.22.0
658,negroni,https://github.com/urfave/negroni,7079,1550,5481,565,11,2014-05-18 22:09:10,Idiomatic HTTP Middleware for Golang,f,f,f,v3.1.1,73883af12c5c1afeb80444a59dcdb462f6b46093,1.17
602,livego,https://github.com/gwuhaolin/livego,7057,10654,2603,1521,103,2017-05-28 08:11:36,live video streaming server in golang,f,f,f,0.0.20,07f9f327d8a841a20fb82089a08a7fcc75fa2e32,1.13
705,pgweb,https://github.com/sosedoff/pgweb,7041,4768,24072,558,40,2014-10-09 01:41:32,Cross-platform client for PostgreSQL databases,f,f,f,v0.16.2,b656e9a6f5e623b61a35c1880412bd87429d27b3,1.22
214,duf,https://github.com/muesli/duf,7033,2077,371,241,29,2020-09-20 21:22:38,Disk Usage/Free Utility - a better 'df' alternative,f,f,f,v0.8.1,3c5541177824be03e632447bd997fe263ee6bc6c,1.15
57,argo-cd,https://github.com/argoproj/argo-cd,7026,152059,56879,1650,1079,2018-02-09 11:12:01,Declarative continuous deployment for Kubernetes.,f,f,f,v2.14.10,5feb8c21f29cff4ec6eb372720a8a2a8e71f685c,1.22.0
911,webhook,https://github.com/adnanh/webhook,6962,4475,8747,579,60,2015-01-12 20:59:11,webhook is a lightweight incoming webhook server to run shell commands,f,f,f,2.8.2,9f725b2cb02e851eab0c5216046f977fcd6ca9c0,1.21
243,fathom,https://github.com/usefathom/fathom,6960,3367,14212,324,38,2016-11-19 21:34:03,"Fathom Lite. Simple, privacy-focused website analytics. Built with Golang & Preact.",f,f,f,v1.3.1,b252c743cc1ef1979f351ab77f99b2ae4aba9aa9,1.19
575,kubesphere,https://github.com/kubesphere/kubesphere,6927,217636,58753,1106,312,2018-04-21 02:03:04,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️",f,f,f,v4.1.3,3ef3a6bc98b790480577e87fbc75bee5b3438862,1.23.0
707,pholcus,https://github.com/henrylee2cn/pholcus,6921,226751,24694,1643,3,2015-07-03 15:40:41,Pholcus is a distributed high-concurrency crawler software written in pure golang,f,f,f,v1.3.4,bf4a87b9aa74fefaec49f991d3ac213a43a313d1,1.12
917,wego,https://github.com/schachmat/wego,6844,1852,200,430,42,2014-11-21 18:09:53,weather app for the terminal,f,f,f,2.3,3eb1d006fd811e0471c833699ad2ccb9aeb8ae99,1.20
931,yay,https://github.com/Jguer/yay,6841,10559,6053,251,50,2016-09-05 02:41:34,Yet another Yogurt - An AUR Helper written in Go,f,f,f,v12.4.2,bea53a4a09526ace9a03f33cd5cf8eb3f48fa188,1.21
371,go-swagger,https://github.com/go-swagger/go-swagger,6832,143053,54173,1034,492,2014-11-16 20:13:15,Swagger 2.0 implementation for go,f,f,f,v0.31.0,7892cb2abe756eafa157daa91118195496252bad,1.21
449,gopsutil,https://github.com/shirou/gopsutil,6805,48062,2319,1130,125,2014-04-18 07:35:28,psutil for golang,f,f,f,v4.25.3,1e1ad22d90e446ef9516ad66de6981d4394b9a0b,1.23
724,pq,https://github.com/lib/pq,6800,14849,1046,821,283,2012-03-12 18:50:22,Pure Go Postgres driver for database/sql,f,f,f,v1.10.9,2a217b94f5ccd3de31aec4152a541b9ff64bed05,1.13
134,chromedp,https://github.com/chromedp/chromedp,6793,10681,2750,562,39,2017-01-24 14:54:30,"A faster, simpler way to drive browsers supporting the Chrome DevTools Protocol.",f,f,f,v0.13.2,9335dc30c27ce7e6cef9b024262074cf7a615ed2,1.23
572,kubeless,https://github.com/kubeless/kubeless,6788,14576,84264,713,197,2016-11-16 09:03:03,Kubernetes Native Serverless Framework,f,f,f,v1.0.8,579f848592d65eb7b0d069280c489cbfc65d45a3,1.12
238,fabio,https://github.com/fabiolb/fabio,6786,19745,15721,602,240,2015-10-16 16:25:43,Consul Load-Balancing made simple,f,f,f,v1.6.5,1ef9d7d7ae6cf93a528b6ca79c2ce150f4395250,1.24.0
887,usql,https://github.com/xo/usql,6782,12110,2995,245,54,2017-03-02 13:03:21,Universal command-line interface for SQL databases,f,f,f,v0.19.21,ce82eccaeba3407f21492f6627a73c99588c6768,1.24
1053,termshark,https://github.com/gcla/termshark,6737,38042,17861,314,13,2019-04-20 03:08:13,"A terminal UI for tshark, inspired by Wireshark",f,f,f,v2.4.0,e436160ef4f7bac030a9bddd5674d3159ebdd792,1.13
608,lorca,https://github.com/zserge/lorca,6729,1511,570,350,57,2018-11-04 21:40:19,Build cross-platform modern desktop apps in Go + HTML5,f,f,f,,,1.16
878,tyk,https://github.com/TykTechnologies/tyk,6715,91892,183506,822,309,2014-05-07 14:38:24,"Tyk Open Source API Gateway written in Go, supporting REST, GraphQL, TCP and gRPC protocols",f,f,f,v5.3.8,8cc37bf1aee16d61e9a840b431af01a14168b8b6,1.22.6
256,flannel,https://github.com/flannel-io/flannel,6712,12694,53715,2391,323,2014-07-10 17:45:29,"flannel is a network fabric for containers, designed for Kubernetes",f,f,f,v0.26.7,db296e3efd5368450c67bbd6ae21f42d357e8c83,1.23.6
395,goconvey,https://github.com/smartystreets/goconvey,6676,8799,3920,481,144,2013-08-21 04:52:28,Go testing in the browser. Integrates with `go test`. Write behavioral tests in Go.,f,f,f,v1.8.0,1705da81e3fd391cc3bc7f79ce8492873c59ec1b,1.18
600,listmonk,https://github.com/knadh/listmonk,6601,8192,12948,449,22,2019-06-26 05:08:39,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",f,f,f,v4.1.0,5cfdae67a75be5d5c5ea1d43a954f8b4f6cab96d,1.20
666,node_exporter,https://github.com/prometheus/node_exporter,6596,20061,11610,1602,152,2013-04-18 14:44:52,Exporter for machine metrics,f,f,f,v1.9.1,4e93d3f034842e0cec231a2380c11f3d0dc9ee3d,1.23.0
919,wire,https://github.com/google/wire,6587,10595,555,340,56,2018-11-28 17:34:51,Compile-time Dependency Injection for Go,f,f,f,v0.6.0,e57deea2f8bbe2386b756f2555e02de33e20a3f0,1.12
480,gqlgen,https://github.com/99designs/gqlgen,6586,79728,8536,721,232,2018-02-11 04:54:11,go generate based graphql server library,f,f,f,v0.17.70,bfa94b3e93e19521a4097ccddee972c26a1673bd,1.23.0
258,flux,https://github.com/fluxcd/flux,6581,36193,11982,1106,10,2016-07-07 10:55:13,The GitOps Kubernetes operator,f,f,f,1.25.4,95493343346f2000299996bab0fc49caf31201dd,1.16
713,pipeline,https://github.com/tektoncd/pipeline,6554,114654,85868,1324,230,2018-08-29 18:21:55,A cloud-native Pipeline resource.,f,f,f,v0.70.0,47bcb0937f2882879c1a5e11492203fe618b730c,1.22.7
51,ants,https://github.com/panjf2000/ants,6548,2222,1923,811,17,2018-05-19 01:13:38,"🐜🐜🐜 ants is a high-performance and low-cost goroutine pool in Go, inspired by fasthttp./ ants 是一个高性能且低损耗的 goroutine 池。",f,f,f,v2.11.0,9c0876f0bce9f794357138655497afaec25329ea,1.18
701,peco,https://github.com/peco/peco,6528,9478,1441,216,41,2014-06-06 06:06:32,Simplistic interactive filtering tool,f,f,f,v0.5.11,46703dc3aa48838f1f3c3d7d7c96a452914fb456,1.12
14,Go,https://github.com/TheAlgorithms/Go,6516,6697,1990,1300,14,2016-08-20 16:32:12,Algorithms Implemented in GoLang,f,f,f,,,1.19
971,fission,https://github.com/fission/fission,6493,54801,118310,661,239,2016-08-19 03:43:56,Fast and Simple Serverless Functions for Kubernetes,f,f,f,v1.21.0,2853498a9854f00d5aae28e6d54521114bcc43b3,1.23.4
120,cfssl,https://github.com/cloudflare/cfssl,6411,57036,23426,889,250,2014-07-07 23:49:12,CFSSL: Cloudflare's PKI and TLS toolkit,f,f,f,v1.6.5,81d78bbc067c041b0300da2d6b36e2f6500b29f7,1.18
99,buffalo,https://github.com/gobuffalo/buffalo,6396,21544,16027,494,27,2014-10-22 17:35:14,Rapid Web Development w/ Go,f,f,f,v1.1.0,882187778555b3b3c4715d2830e5601c1f21d571,1.16
843,terraform-provider-aws,https://github.com/hashicorp/terraform-provider-aws,6371,898746,313244,5712,3592,2017-06-05 20:37:52,Terraform AWS provider,f,f,f,v5.94.1,fbb22260e2389d96ed1fcf00bbdb7ba418ed65a8,1.23.7
189,dex,https://github.com/dexidp/dex,6355,32502,21865,1204,346,2015-08-17 17:57:06,OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors,f,f,f,v2.42.1,6ba3ee7e09422e3096a995158cb45c4aaddcd1eb,1.24
132,chisel,https://github.com/jpillora/chisel,6337,3819,3498,771,123,2015-02-25 11:42:50,A fast TCP/UDP tunnel over HTTP,f,f,f,v1.10.1,3208da347e4f7d38aa5d9e3def45c4b032dd0b86,1.21
194,distribution,https://github.com/distribution/distribution,6324,55049,18168,2004,677,2014-12-22 23:49:26,"The toolkit to pack, ship, store, and deliver container content",f,f,f,v3.0.0,678b095af9c9be2a769da308daa76de583240f9b,1.23.7
1035,otto,https://github.com/robertkrimen/otto,6255,48684,1927,521,130,2012-10-06 01:48:39,A JavaScript interpreter in Go (golang),f,f,f,v0.5.1,43d0d581930e54a0daee9e3770b68e947a7f33fc,1.22
223,elastic,https://github.com/olivere/elastic,6247,95343,8724,1039,61,2012-12-06 17:15:33,Elasticsearch client for Go.,f,f,f,v7.0.32,a894778cf4ebff7fc3fd41053ef124014843893d,1.17
644,mock,https://github.com/golang/mock,6229,8898,709,463,34,2015-06-12 17:15:11,GoMock is a mocking framework for the Go programming language.,f,f,f,v1.6.0,aba2ff9a6844d5e3289e8472d3217d5b3090f083,1.11
443,gophish,https://github.com/gophish/gophish,6214,12255,55392,1179,243,2013-11-18 23:26:43,Open-Source Phishing Toolkit,f,f,f,v0.12.1,b1648f0759c6d57ac989157c55d8b47c40254fe6,1.13
321,go-datastructures,https://github.com/Workiva/go-datastructures,6186,32663,8576,725,25,2014-10-29 13:55:17,"A collection of useful, performant, and threadsafe Go datastructures.",f,f,f,v1.1.5,18d77378f834b72b39509b12f70f3f9915c56884,1.15
909,weave,https://github.com/weaveworks/weave,6179,27135,24096,628,464,2014-08-18 05:19:07,"Simple, resilient multi-host containers networking and more.",f,f,f,v2.8.1,0b95606b397e141ade98c6a0f73835be80ed15d6,1.14
