id,repo_name,url,stars,loc,size,forks_count,issues,created_at,description,archived,educational,outofdate,tag,commit,go_version,contributors
566,kube-state-metrics,https://github.com/kubernetes/kube-state-metrics,5715,1071435,24913,2085,104,2016-05-06 06:10:13,Add-on agent to generate and expose cluster-level metrics.,f,f,f,v2.15.0,4a585c91beffdbd1378833ce5f102b401e7e57c5,1.23.0,399
570,kubeedge,https://github.com/kubeedge/kubeedge,7063,4498054,143015,1756,790,2018-09-28 08:57:49,Kubernetes Native Edge Computing Framework (project under CNCF),f,f,f,v1.20.0,bae61505d4919c404665f70347ad0646aaa98958,1.22.9,370
597,linkerd2,https://github.com/linkerd/linkerd2,10955,3047516,53188,1290,199,2017-12-04 23:16:56,"Ultralight, security-first service mesh for Kubernetes. Main repo for Linkerd 2.x.",f,f,f,edge-25.5.4,940f76fc1c099b3c1f502a61206f8592c1e42efb,1.23.0,383
568,kubebuilder,https://github.com/kubernetes-sigs/kubebuilder,8426,1190791,72426,1553,60,2018-03-14 21:26:14,Kubebuilder - SDK for building Kubernetes APIs using CRDs,f,f,f,v4.5.2,7c707052daa2e8bd51f47548c02710b1f1f7a77e,1.23.0,447
573,kubernetes,https://github.com/kubernetes/kubernetes,115295,77868095,1370748,40604,2559,2014-06-06 22:56:04,Production-Grade Container Scheduling and Management,f,f,f,v1.33.1,bf83b67fe6685e22a5750d3a82ca50b984842b4a,1.24.0,5327
562,kruise,https://github.com/openkruise/kruise,4860,5719605,72961,799,83,2019-05-30 22:23:45,Automate application management on Kubernetes (project under CNCF),f,f,f,v1.8.1,13d62b89209280602a1230df734b96c62cd4afb8,1.22.0,145
613,macaron,https://github.com/go-macaron/macaron,3524,160413,541,286,8,2014-07-10 03:13:30,Package macaron is a high productive and modular web framework in Go.,f,f,f,v1.5.0,c58f105bb9c3f3ec16a484de57cdf06790cded31,1.18,23
1062,werf,https://github.com/werf/werf,4431,3137642,53618,209,144,2016-01-25 16:46:58,GitOps delivery tool,f,f,f,v2.36.3,1751c1df12e737493462d88a9ed12fa6115e4c13,1.23,74
1054,tflint,https://github.com/terraform-linters/tflint,5272,1151129,10202,377,30,2016-10-20 17:29:15,A Pluggable Terraform Linter,f,f,f,v0.57.0,e352b5712a786958c94553e0859043b2a958e4b9,1.24.1,97
610,lura,https://github.com/luraproject/lura,6549,626459,1655,567,8,2016-11-04 18:37:13,Ultra performant API Gateway with middlewares. A project hosted at The Linux Foundation,f,f,f,v2.9.1,9c20945533b6ac067ad368b39f0c790c2c843f1d,1.23.0,48
631,mgmt,https://github.com/purpleidea/mgmt,3796,4397879,8979,326,166,2015-09-25 05:15:41,"Next generation distributed, event-driven, parallel config management!",f,f,f,0.0.27,5bb5750539e1d55c68bbd5a78b67df9787d9faaf,1.23.5,102
635,milvus,https://github.com/milvus-io/milvus,34881,19884330,234159,3222,762,2019-09-16 06:43:43,An open-source vector database for embedding similarity search and AI applications.,f,f,f,v2.5.12,043e333290b93a240d1edb57242f773b60aa9fa5,1.24.2,313
616,machinery,https://github.com/RichardKnop/machinery,7733,780173,21661,941,247,2015-04-05 19:46:34,Machinery is an asynchronous task queue/job queue based on distributed message passing.,f,f,f,v2.0.13,0c29c70ce38d85464145df8455c3ccca5d605b59,1.15,142
636,mindoc,https://github.com/mindoc-org/mindoc,7620,24709294,93743,1952,310,2017-04-19 05:37:46,Golang实现的基于beego框架的接口在线文档管理系统,f,f,f,v2.1,b00536f927daaa62e90632faa3b74ea619cd8efe,1.18,52
634,migrate,https://github.com/golang-migrate/migrate,16696,568970,2108,1475,425,2018-01-19 09:30:58,Database migrations. CLI and Golang library.,f,f,f,v4.18.3,9023d66a0b649dbd6c99950903ebc7fd90d77ded,1.23.0,261
629,metallb,https://github.com/metallb/metallb,7522,1480089,51563,965,73,2017-11-08 20:38:50,A network load-balancer implementation for Kubernetes using standard routing protocols,f,f,f,v0.14.9,ae315e23f11dccbe59bde0f686d4e5c9f23a42ad,1.22.0,221
612,m3,https://github.com/m3db/m3,4826,19628509,106309,462,224,2016-06-14 20:29:45,"M3 monorepo - Distributed TSDB, Aggregator and Query Engine, Prometheus Sidecar, Graphite Compatible, Metrics Platform",f,f,f,v1.5.0,e7df2b98ffdf6e7fb02dbb488c69115fec65a185,1.16,125
638,minio,https://github.com/minio/minio,52629,8737114,134310,5819,48,2015-01-14 19:23:58,"High Performance, Kubernetes Native Object Storage",f,f,f,RELEASE.2025-04-22T22-12-26Z,f19c534b9f457773dcd043d977433e1a71525c3b,1.24.0,516
627,mercure,https://github.com/dunglas/mercure,4940,248798,8455,331,24,2018-07-14 13:47:14,Server-sent live updates: protocol and reference implementation,f,f,f,v0.19.2,cfc3fecda4c81a99a549fb7efe9bc0020e7f8c3d,1.24.0,91
604,lnd,https://github.com/lightningnetwork/lnd,7919,17800147,100388,2168,836,2016-01-16 08:19:33,Lightning Network Daemon ⚡️,f,f,f,v0.19.0-beta,c48803d6421c3906b70fa0414648e3fa421fd333,1.23.6,436
602,livego,https://github.com/gwuhaolin/livego,9933,239496,2643,2020,139,2017-05-28 08:11:36,live video streaming server in golang,f,f,f,0.0.20,07f9f327d8a841a20fb82089a08a7fcc75fa2e32,1.13,31
607,loki,https://github.com/grafana/loki,25483,14860632,374804,3668,2148,2018-04-16 09:22:48,"Like Prometheus, but for logs.",f,f,f,v3.5.1,d4e637cebb842a933b21f0753c028821b1ad5c26,1.24.0,1172
630,metrics-server,https://github.com/kubernetes-sigs/metrics-server,6164,269530,13397,1929,68,2017-05-23 05:15:43,Scalable and efficient source of container resource metrics for Kubernetes built-in autoscaling pipelines.,f,f,f,metrics-server-helm-chart-3.12.2,65945d221ff1e269f11bf66f01846fe6133640b4,1.22.0,147
1046,sonobuoy,https://github.com/vmware-tanzu/sonobuoy,2961,997883,31306,350,23,2017-07-26 18:27:09,Sonobuoy is a diagnostic tool that makes it easier to understand the state of a Kubernetes cluster by running a set of Kubernetes conformance tests and other plugins in an accessible and non-destructive manner.,f,f,f,v0.57.3,e77a58b385bd4f830e2c39deb4a9e47043292548,1.23,105
652,mysql,https://github.com/go-sql-driver/mysql,14801,380272,1460,2335,59,2012-12-09 20:33:55,Go MySQL Driver is a MySQL driver for Go's (golang) database/sql package,f,f,f,v1.9.2,21ef4c694538530b2e4b43d1a197402ed22e9749,1.21.0,167
657,nebula,https://github.com/slackhq/nebula,15541,981346,2879,1032,109,2019-11-16 23:26:23,"A scalable overlay networking tool with a focus on performance, simplicity and security",f,f,f,v1.9.5,a2dd225410da9c21b51df1312dc8aa0bf8358c3c,1.22.0,73
667,nomad,https://github.com/hashicorp/nomad,15472,17771343,585116,1991,1655,2015-06-01 10:21:00,"Nomad is an easy-to-use, flexible, and performant workload orchestrator that can deploy a mix of microservice, batch, containerized, and non-containerized applications. Nomad is easy to operate and scale and has native Consul and Vault integrations.",f,f,f,v1.10.1,3431f13e8036b4716aac0e3b8c5854ddca212e5c,1.24,883
674,nuclio,https://github.com/nuclio/nuclio,5461,3564695,155962,547,141,2017-05-19 10:55:09,High-Performance Serverless event and data processing platform,f,f,f,1.14.6,2243fcfc6e4cbaf260e720d2971f61d4a7bec546,1.23.8,93
646,mongo-go-driver,https://github.com/mongodb/mongo-go-driver,8336,5431028,45369,906,13,2017-02-08 17:18:02,The Go driver for MongoDB,f,f,f,v2.2.1,8d70f8b9c26b10e107a416271c13f4a59ea24ce8,1.18,170
672,nsq,https://github.com/nsqio/nsq,25319,605622,14231,2911,71,2012-05-12 14:37:08,A realtime distributed messaging platform,f,f,f,v1.3.0,4cc3d65b16a0988d584e93ecbfb6956b4c32652b,1.17,142
666,node_exporter,https://github.com/prometheus/node_exporter,12059,889505,12358,2482,259,2013-04-18 14:44:52,Exporter for machine metrics,f,f,f,v1.9.1,4e93d3f034842e0cec231a2380c11f3d0dc9ee3d,1.23.0,449
673,nuclei,https://github.com/projectdiscovery/nuclei,23406,2584979,40311,2726,388,2020-04-03 18:47:11,Fast and customizable vulnerability scanner based on simple YAML based DSL.,f,f,f,v3.4.4,b611bf120756f95f06b0efeccdcdcd5d12e5f387,1.23.0,200
643,moby,https://github.com/moby/moby,69764,10251517,232356,18758,3568,2013-01-18 18:10:57,Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,f,f,f,v25.0.10,210423e85391a9644cff2c79a6744cafeb2e4ca4,1.19,2496
653,nakama,https://github.com/heroiclabs/nakama,11014,4255307,105941,1222,100,2017-01-13 17:15:12,Distributed server for social and realtime games and apps.,f,f,f,v3.27.1,017dfeafd9d7e85339a906de76dd861737029420,1.24.3,77
649,mtail,https://github.com/google/mtail,3913,769230,6872,384,51,2014-05-27 23:46:16,extract internal monitoring data from application logs for collection in a timeseries database,f,f,f,v3.0.8,1eaf2172aa13cdbd894d767ab6496e041d3df894,1.21.1,95
647,monitoror,https://github.com/monitoror/monitoror,4320,652913,2955,192,74,2019-01-11 14:59:26,"Unified monitoring wallboard — Light, ergonomic and reliable monitoring for anything.",f,f,f,4.0.1,7662db3a1649a40ea59a76c6313ccce940a470c7,1.14,3
6,Burrow,https://github.com/linkedin/Burrow,3850,595475,1016,807,242,2015-06-02 01:15:25,Kafka Consumer Lag Checking,f,f,f,v1.9.4,e4598b791e8e10af54943d482aabba707526fca5,1.24,120
7,Cloudreve,https://github.com/cloudreve/Cloudreve,23063,1902797,8785,3541,170,2018-02-04 04:56:38,"🌩支持多家云存储的云盘系统 (Self-deployed file management and sharing system, supports multiple storage providers)",f,f,f,3.8.3,88409cc1f0a0a55b7ea8f0aee15e82876260b2d8,1.18,42
656,nats.go,https://github.com/nats-io/nats.go,5920,2329097,4917,750,182,2012-08-15 12:54:59,"Golang client for NATS, the cloud native messaging system.",f,f,f,v1.42.0,70300b2e9480965e567f465acc26acb18efbc046,1.23.0,155
700,pebble,https://github.com/cockroachdb/pebble,5303,6866768,72954,492,280,2018-07-17 20:25:25,RocksDB/LevelDB inspired key-value database in Go,f,f,f,v1.1.5,c8e13d9bd4cc15d8914f7dbce13a43a5fb66348e,1.20,100
705,pgweb,https://github.com/sosedoff/pgweb,8891,167790,24475,772,33,2014-10-09 01:41:32,Cross-platform client for PostgreSQL databases,f,f,f,v0.16.2,b656e9a6f5e623b61a35c1880412bd87429d27b3,1.22,66
684,opa,https://github.com/open-policy-agent/opa,10265,8295999,1090745,1419,390,2015-12-28 22:08:25,"An open source, general-purpose policy engine.",f,f,f,v1.4.2,5e4582bb951f70641fe9ee85cc46245d079e5037,1.23.8,514
1045,sftpgo,https://github.com/drakkan/sftpgo,10455,5979268,39042,829,106,2019-07-20 10:18:31,"Fully featured and highly configurable SFTP server with optional FTP/S and WebDAV support - S3, Google Cloud Storage, Azure Blob",f,f,f,v2.6.6,6825db76ad7ee5fd55162f1d8226a44b31470eb5,1.23.0,73
994,gopass,https://github.com/gopasspw/gopass,6167,1395943,17609,512,84,2017-02-02 12:33:08,The slightly more awesome standard unix password manager for teams,f,f,f,v1.15.16,bf94287dc1cc00500405d3a784b9424e824e2ab3,1.24.1,224
948,aws-load-balancer-controller,https://github.com/kubernetes-sigs/aws-load-balancer-controller,4087,3999392,156286,1525,153,2017-03-10 23:45:09,A Kubernetes controller for Elastic Load Balancers,f,f,f,v2.13.2,116d7616deaae08d096d5c1adab9de24fc1900a7,1.24.2,232
1026,memberlist,https://github.com/hashicorp/memberlist,3831,380694,1290,456,107,2013-09-09 20:59:27,Golang package for gossip based membership and failure detection,f,f,f,v0.5.3,3c905a13a4eade10ff2ff76b3b1c7f173a0c5fbe,1.20,73
1034,oauth2-proxy,https://github.com/oauth2-proxy/oauth2-proxy,11167,1311947,19623,1703,222,2017-09-29 10:59:10,"A reverse proxy that provides authentication with Google, Azure, OpenID Connect and many more identity providers.",f,f,f,v7.9.0,797c9c348d4d11a951d6bb7b82deaa4c2552f459,1.23.8,424
1000,hakrawler,https://github.com/hakluke/hakrawler,4713,8438,1786,520,8,2019-12-15 13:54:43,"Simple, fast web crawler designed for easy, quick discovery of endpoints and assets within a web application",f,f,f,2.1,61905593d82e8bac87ff7a7cca32b2adde42bb60,1.16,25
389,gobot,https://github.com/hybridgroup/gobot,9179,2589475,12228,1049,100,2013-09-21 14:09:19,"Golang framework for robotics, drones, and the Internet of Things (IoT)",f,f,f,v2.5.0,d519f4a9c1cd6816a08cff2490adeedc9e658963,1.22.6,164
483,graphql,https://github.com/graphql-go/graphql,10059,1103570,3717,843,234,2015-07-19 12:25:43,An implementation of GraphQL for Go / Golang,f,f,f,v0.8.1,a9741863816e423e4287fd8947731d637451cf6c,1.13,101
788,server,https://github.com/gotify/server,12523,355214,3515,682,74,2018-01-15 20:25:27,A simple server for sending and receiving messages in real-time per WebSocket. (Includes a sleek web-ui),f,f,f,v2.6.3,f11755d706bdb089000cbbd8dcaaf56040802652,1.23.0,43
893,vault,https://github.com/hashicorp/vault,32436,17682639,324129,4366,1363,2015-02-25 00:15:59,"A tool for secrets management, encryption as a service, and privileged access management",f,f,f,v1.19.4,322786e236e268532e4b189845971ba67b5cbb23,1.24.0,1589
912,webrtc,https://github.com/pion/webrtc,14804,1296704,5507,1727,94,2018-05-18 23:10:05,Pure Go implementation of the WebRTC API,f,f,f,v4.1.1,c5d629f4fc557a282eb006a5cf7e2d4646348cf0,1.20,238
455,goreplay,https://github.com/buger/goreplay,18931,334818,18084,58,338,2013-05-30 09:29:07,"GoReplay is an open-source tool for capturing and replaying live HTTP traffic into a test environment in order to continuously test your system with real data. It can be used to increase confidence in code deployments, configuration changes and infrastructure changes.",f,f,f,1.3.3,f8ef77e8cf4aae59029daf6cbd2fc784af811cee,1.15,137
704,pg,https://github.com/go-pg/pg,5716,646554,3629,412,120,2013-04-24 12:31:41,Golang ORM with focus on PostgreSQL features and performance,f,f,f,v10.14.0,bce00adc25696cc87008ccc4daf10f6350bbdae8,1.19,74
709,photoprism,https://github.com/photoprism/photoprism,37441,7463926,280362,2078,432,2018-01-27 12:00:15,Open-Source Photo Management powered by Go and Google TensorFlow 🌈,f,f,f,250426-27ec7a128,27ec7a12824e2b7b3940eda22d4f5769f5bac8ba,1.23.7,182
711,piknik,https://github.com/jedisct1/piknik,2470,25347,9886,102,1,2016-07-20 05:36:18,Copy/paste anything over the network.,f,f,f,0.10.2,a2cf91fb27b847ceb1592a8dc6dcc7f51ae318bb,1.23.4,11
898,virtual-kubelet,https://github.com/virtual-kubelet/virtual-kubelet,4344,591781,60528,627,81,2017-12-04 19:32:57,Virtual Kubelet is an open source Kubernetes kubelet implementation.,f,f,f,v1.11.0,d41d02609f8ed3f606da0ddfc36b074554826436,1.20,138
901,vulcain,https://github.com/dunglas/vulcain,3539,63064,3739,105,22,2019-09-09 16:24:00,Fast and idiomatic client-driven REST APIs.,f,f,f,v1.2.0,9f6da1e400eb0ce31f9d3228f484126927845c7a,1.23.0,23
918,whalebrew,https://github.com/whalebrew/whalebrew,4197,114528,541,110,33,2017-01-22 13:00:22,"Homebrew, but with Docker images",f,f,f,0.5.0,42875ed6b04c6c3ed7760e06faaea43b791d82ea,1.20,28
216,earthly,https://github.com/earthly/earthly,11746,1711292,38099,420,742,2020-03-12 18:24:04,Repeatable builds,f,f,f,v0.8.15,cb38f72663696d17d8393b1cc8bac66aed28faa2,1.21.0,113
908,watermill,https://github.com/ThreeDotsLabs/watermill,8469,679097,26696,437,115,2018-11-08 21:01:09,Building event-driven applications the easy way in Go.,f,f,f,v1.4.6,1f2373027bcc57078c1cc86f954bd5f216f38efb,1.21,68
911,webhook,https://github.com/adnanh/webhook,10909,135202,9386,848,114,2015-01-12 20:59:11,webhook is a lightweight incoming webhook server to run shell commands,f,f,f,2.8.2,9f725b2cb02e851eab0c5216046f977fcd6ca9c0,1.21,58
924,wuzz,https://github.com/asciimoo/wuzz,10662,71989,1169,414,46,2017-01-30 21:22:00,Interactive cli tool for HTTP inspection,f,f,f,v0.5.0,962ed067e5a9513ad808025f079a381a0e16d2bc,1.14,33
913,websocket,https://github.com/gorilla/websocket,23580,197126,436,3544,52,2013-10-16 16:41:46,"A fast, well-tested and widely used WebSocket implementation for Go.",f,f,f,v1.5.3,ce903f6d1d961af3a8602f2842c8b1c3fca58c4d,1.12,104
916,wechat,https://github.com/silenceper/wechat,4994,910173,5889,1103,107,2016-09-06 07:25:01,WeChat SDK for Go （微信SDK：简单、易用）,f,f,f,v2.1.8,010e49c35cd8af310c43b7bef1c5ab2a919c318d,1.16,126
915,webtty,https://github.com/maxmcd/webtty,2755,25690,1864,146,16,2018-11-05 00:06:08,Share a terminal session over WebRTC,f,f,f,v0.5.1,61c30d00e701b2721906494aae244563d9f4c195,1.12,10
903,vuls,https://github.com/future-architect/vuls,11572,2674273,31102,1189,69,2016-03-27 02:29:09,"Agent-less vulnerability scanner for Linux, FreeBSD, Container, WordPress, Programming language libraries, Network devices",f,f,f,v0.32.0,6accfb855ea1523c5a70b79c30c5430fd3b7a1a5,1.24,138
899,vitess,https://github.com/vitessio/vitess,19588,36797595,452190,2191,880,2013-06-27 21:20:28,Vitess is a database clustering system for horizontal scaling of MySQL.,f,f,f,v22.0.0,b1922e25d516cac6d02e23f2bfab25a581837f00,1.24.2,494
11,Dragonfly,https://github.com/dragonflyoss/Dragonfly,2565,3971699,19146,317,37,2017-11-15 03:05:27,Dragonfly is an intelligent P2P based image and file distribution system.,f,f,f,v2.2.3,9a2cc1113fb389004da3af3480e6568effb7494f,1.23.8,85
843,terraform-provider-aws,https://github.com/hashicorp/terraform-provider-aws,10310,65225262,739190,9487,3547,2017-06-05 20:37:52,Terraform AWS provider,f,f,f,v6.0.0-beta2,d5996eb3f3fbb8b9dd6c80c12b3632012a57cd78,1.24.3,4359
44,alertmanager,https://github.com/prometheus/alertmanager,7004,1306413,43005,2217,693,2013-07-16 15:06:31,Prometheus Alertmanager,f,f,f,v0.28.1,661b9feecf3366a7080c82a32c2d7c3caf4da676,1.22.0,379
113,cds,https://github.com/ovh/cds,4705,10070209,227067,437,160,2016-10-11 08:28:23,Enterprise-Grade Continuous Delivery & DevOps Automation Open Source Platform,f,f,f,v0.54.1,221c92970a183ba96a368c690319238ffe7925ad,1.22,104
182,dashboard,https://github.com/kubernetes/dashboard,14934,1183388,184375,4234,148,2015-10-15 23:09:14,General-purpose web UI for Kubernetes clusters,f,f,f,kubernetes-dashboard-7.12.0,f37d307a4754d3a8046349c36ddf22ccfa9ff4e4,1.23.0,403
695,packer,https://github.com/hashicorp/packer,15376,1563918,112267,3336,306,2013-03-23 05:43:03,Packer is a tool for creating identical machine images for multiple platforms from a single source configuration.,f,f,f,v1.12.0,754c622ca347bec460b7e98eb1bcbdea1c845e86,1.21.0,1544
327,go-ethereum,https://github.com/ethereum/go-ethereum,49001,12272216,221474,20865,320,2013-12-26 13:05:46,Official Go implementation of the Ethereum protocol,f,f,f,v1.15.11,36b2371c59cd91a9b1da062b3e382f05a6d8687e,1.23.0,1098
256,flannel,https://github.com/flannel-io/flannel,9107,423470,62512,2885,33,2014-07-10 17:45:29,"flannel is a network fabric for containers, designed for Kubernetes",f,f,f,v0.26.7,db296e3efd5368450c67bbd6ae21f42d357e8c83,1.23.6,260
575,kubesphere,https://github.com/kubesphere/kubesphere,15985,2415907,92001,2208,472,2018-04-21 02:03:04,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️",f,f,f,helm-chart-1.1.5,11988f71e6e0254ebcba4ead0623f885676ef0b6,1.23.0,173
770,rook,https://github.com/rook/rook,12830,5577890,68122,2730,117,2016-07-08 22:45:05,Storage Orchestration for Kubernetes,f,f,f,v1.17.2,92ae2f8f0d5695e3875feb7eb4a4f89a3c138168,1.23.0,614
175,crowdsec,https://github.com/crowdsecurity/crowdsec,10361,2501712,167854,507,205,2020-05-15 09:38:05,CrowdSec - the open-source and participative IPS able to analyze visitor behavior & provide an adapted response to all kinds of attacks. It also leverages the crowd power to generate a global CTI database to protect the user network.,f,f,f,v1.6.8,f209766efcf0b66540a4acbe35c0fc572fc2bb60,1.24.1,72
382,go-zero,https://github.com/zeromicro/go-zero,31047,3427230,31952,4112,348,2020-08-07 15:37:57,go-zero is a web and rpc framework written in Go. It's born to ensure the stability of the busy sites with resilient design. Builtin goctl greatly improves the development productivity.,f,f,f,tools/goctl/v1.8.4-alpha,91ab1f6d2bbfe10ec70d970aa7093d2ae86fbea3,1.21,300
563,kube-bench,https://github.com/aquasecurity/kube-bench,7454,208986,10189,1271,67,2017-06-19 13:27:02,Checks whether Kubernetes is deployed according to security best practices as defined in the CIS Kubernetes Benchmark,f,f,f,v0.10.6,9815f99e2c76ded6c41fc95859c0971eb0b93bd2,1.24.2,174
624,matterbridge,https://github.com/42wim/matterbridge,6985,436458,115670,660,323,2015-10-23 15:07:05,"bridge between mattermost, IRC, gitter, xmpp, slack, discord, telegram, rocketchat, twitch, ssh-chat, zulip, whatsapp, keybase, matrix, microsoft teams, nextcloud, mumble, vk and more with REST API (mattermost not required!)",f,f,f,v1.26.0,6dafebc7cc7863e40840488a6e673f918965b0a4,1.18,142
351,go-memdb,https://github.com/hashicorp/go-memdb,3293,185015,240,217,47,2015-06-16 22:54:29,Golang in-memory database built on immutable radix trees,f,f,f,v1.3.5,0f077dd1e96afe2b98dcc5741222d2cf700d8686,1.13,41
740,qrcp,https://github.com/claudiodangelis/qrcp,10184,301202,26400,537,7,2018-01-14 22:35:55,:zap: Transfer files over wifi from your computer to your mobile device by scanning a QR code without leaving the terminal.,f,f,f,v0.11.6,4ed525205106afdf77f21347ee1aa21c385c1b85,1.18,52
796,skopeo,https://github.com/containers/skopeo,9211,307121,57693,837,61,2016-03-07 20:23:29,"Work with remote images registries - retrieving information, images, signing content",f,f,f,v1.19.0,feeaeff9c8573875580d5793c6f9a2cab81a3f76,1.23.3,149
94,brook,https://github.com/txthinking/brook,14830,278484,37552,2393,22,2017-03-18 03:00:28,Brook is a cross-platform strong encryption and not detectable proxy. Zero-Configuration. Brook 是一个跨平台的强加密无特征的代理软件. 零配置.,f,f,f,v20250202,8ece5140ed1a998555bc9e35e621c3ee77b3e942,1.22,19
239,fabric,https://github.com/hyperledger/fabric,16108,11876726,153111,8984,179,2016-08-25 16:05:27,Hyperledger Fabric is an enterprise-grade permissioned distributed ledger framework for developing solutions and applications. Its modular and versatile design satisfies a broad range of industry use cases. It offers a unique approach to consensus that enables performance at scale while preserving privacy.,f,f,f,v3.1.1,435a7f1a780a128756fb2f72bf4cad164bf13fbb,1.24.2,533
487,grpc-gateway,https://github.com/grpc-ecosystem/grpc-gateway,19239,1102755,11231,2315,141,2015-04-03 07:25:13,gRPC to JSON proxy generator following the gRPC HTTP spec,f,f,f,v2.26.3,e80a2e5ec8a869822546ff43962c9ff1e6b91b5d,1.23.0,430
547,kcptun,https://github.com/xtaci/kcptun,14132,57811,9514,2553,130,2016-02-26 09:54:46,"A Stable & Secure Tunnel based on KCP with N:M multiplexing and FEC. Available for ARM, MIPS, 386 and AMD64。KCPプロトコルに基づく安全なトンネル。KCP 프로토콜을 기반으로 하는 보안 터널입니다。",f,f,f,v20250427,4f065649cd1d8d0e18023de098f3d55560970608,1.23.0,20
599,linuxkit,https://github.com/linuxkit/linuxkit,8441,683789,63517,1018,353,2015-11-26 14:48:52,"A toolkit for building secure, portable and lean operating systems for containers",f,f,f,v1.6.0,0342d0cc3355b9bf4dd0f5c7839748f0239178e0,1.15,189
281,gin,https://github.com/gin-gonic/gin,82418,583197,3669,8202,850,2014-06-16 23:57:25,"Gin is a HTTP web framework written in Go (Golang). It features a Martini-like API with much better performance -- up to 40 times faster. If you need smashing performance, get yourself some Gin.",f,f,f,v1.10.1,b5af7796535d97d9c7af42539af01d787fcb3b4d,1.20,474
841,terraform,https://github.com/hashicorp/terraform,45238,15840877,340653,9874,1956,2014-03-13 22:25:48,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is an open source tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",f,f,f,v1.12.1,33aa0f719b08aa42217777a43df597eefabc4448,1.24.2,2290
328,go-fastdfs,https://github.com/sjqzhang/go-fastdfs,4040,151881,39555,761,0,2019-01-07 01:35:37,"go-fastdfs 是一个简单的分布式文件系统(私有云存储)，具有无中心、高性能，高可靠，免维护等优点，支持断点续传，分块上传，小文件合并，自动同步，自动修复。Go-fastdfs is a simple distributed file system (private cloud storage), with no center, high performance, high reliability, maintenance free and other advantages, support breakpoint continuation, block upload, small file merge, automatic synchronization, automatic repair.(similar fastdfs).",f,f,f,v1.4.6,a906ad2993986c07c92b42ace99f214718c9684b,1.17,24
688,operator-sdk,https://github.com/operator-framework/operator-sdk,7415,1334832,71933,1764,66,2018-02-07 17:53:51,"SDK for building Kubernetes applications. Provides high level APIs, useful abstractions, and project scaffolding.",f,f,f,v1.39.2,52969eca230ab39a15f486033ea82858bfcc128c,1.23.4,357
494,harbor,https://github.com/goharbor/harbor,25595,5931788,238491,4873,694,2016-01-28 21:10:28,"An open source trusted cloud native registry project that stores, signs, and scans content.",f,f,f,v2.12.4,6b4981d4dd46a20481be5a3a7cdf435bc20f4dcb,1.23.8,407
878,tyk,https://github.com/TykTechnologies/tyk,10135,4922500,252123,1117,326,2014-05-07 14:38:24,"Tyk Open Source API Gateway written in Go, supporting REST, GraphQL, TCP and gRPC protocols",f,f,f,v5.3.8,8cc37bf1aee16d61e9a840b431af01a14168b8b6,1.22.6,123
127,chat,https://github.com/tinode/chat,12519,1360775,36226,1954,37,2014-11-14 22:54:28,"Instant messaging platform. Backend in Go. Clients: Swift iOS, Java Android, JS webapp, scriptable command line; chatbots",f,f,f,v0.23.2,1173d64e7654fec82803043c284cb4cb38854a0a,1.22.7,64
282,gin-vue-admin,https://github.com/flipped-aurora/gin-vue-admin,22893,795236,15920,6699,28,2019-09-01 13:22:35,基于vite+vue3+gin搭建的开发基础平台，集成jwt鉴权，权限管理，动态路由，分页封装，多点登录拦截，资源权限，上传下载，代码生成器，表单生成器等开发必备功能，五分钟一套CURD前后端代码，欢迎issue和pr~,f,f,f,v2.8.2-a,b731b9df789eeced8721ffa94f0c8e6f20f926c6,1.23,223
600,listmonk,https://github.com/knadh/listmonk,16915,503473,30008,1592,108,2019-06-26 05:08:39,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",f,f,f,v5.0.0,e9afa8e93eaae6fbc42226f5e9be2187f3ed4839,1.24.1,200
77,bettercap,https://github.com/bettercap/bettercap,17614,3680345,25596,1531,51,2018-01-07 15:30:41,"The Swiss Army knife for 802.11, BLE, IPv4 and IPv6 networks reconnaissance and MITM attacks.",f,f,f,v2.41.0,b103d25d539751e63a03f4d6f98ac51d1cd3abfa,1.21,94
447,goproxy,https://github.com/snail007/goproxy,16339,77059,3749,3052,143,2017-09-11 11:10:28,"🔥  Proxy is a high performance HTTP(S) proxies, SOCKS5 proxies,WEBSOCKET, TCP, UDP proxy server implemented by golang. Now, it supports chain-style proxies,nat forwarding in different lan,TCP/UDP port forwarding, SSH forwarding.Proxy是golang实现的高性能http,https,websocket,tcp,socks5代理服务器,支持内网穿透,链式代理,通讯加密,智能HTTP,SOCKS5代理,黑白名单,限速,限流量,限连接数,跨平台,KCP支持,认证API。",f,f,f,v15.0,85cc445a72b65a3d6e5cd86583bf6a3a7357db7e,1.16,2
169,crawlab,https://github.com/crawlab-team/crawlab,11753,1109460,24742,1836,128,2019-02-10 06:01:59,Distributed web crawler admin platform for spiders management regardless of languages and frameworks. 分布式爬虫管理平台，支持任何语言和框架,f,f,f,v0.6.3,2dbc7373eb33f2ecd2c13e6a408c90aa72574ca7,1.18,41
