"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/handlers/handler_authz_authn.go:96:13:96:21""]].","/internal/handlers/handler_authz_authn.go","96","13","96","21"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/handlers/handler_authz_authn.go:227:13:227:21""]].","/internal/handlers/handler_authz_authn.go","227","13","227","21"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/handlers/handler_authz_authn.go:388:13:388:21""]].","/internal/handlers/handler_authz_authn.go","388","13","388","21"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/handlers/handler_authz_util.go:23:10:23:18""]].","/internal/handlers/handler_authz_util.go","23","10","23","18"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""password""|""relative:///internal/handlers/util.go:25:41:25:46""]].","/internal/handlers/util.go","25","41","25","46"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""password""|""relative:///internal/handlers/util.go:28:41:28:57""]].","/internal/handlers/util.go","28","41","28","57"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:80:44:83:40""]].","/internal/storage/sql_provider_queries.go","80","44","83","40"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:151:51:154:22""]].","/internal/storage/sql_provider_queries.go","151","51","154","22"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:189:48:192:61""]].","/internal/storage/sql_provider_queries.go","189","48","192","61"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:194:54:197:74""]].","/internal/storage/sql_provider_queries.go","194","54","197","74"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:204:69:207:33""]].","/internal/storage/sql_provider_queries.go","204","69","207","33"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:224:47:226:22""]].","/internal/storage/sql_provider_queries.go","224","47","226","22"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:228:61:230:42""]].","/internal/storage/sql_provider_queries.go","228","61","230","42"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:252:39:255:33""]].","/internal/storage/sql_provider_queries.go","252","39","255","33"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///internal/storage/sql_provider_queries.go:286:64:291:11""]].","/internal/storage/sql_provider_queries.go","286","64","291","11"
